Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
http://pbs.twimg.com/tweet_video_thumb/EXsYqxSXYAAv4ZA.jpg,http://pbs.twimg.com/tweet_video_thumb/EXsYqxSXYAAv4ZA.jpg,<[2020-05-10T23:33:35.663Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259627674630266881,El hashtag #Rappi con toda la gente quejándose por demoras demuestra el por qué de los contagios crecientes  estando todos encerrados.,"<[2020-05-10T23:33:40.139Z, 2020-05-10T23:36:43.957Z, 2020-05-10T23:37:33.913Z]>",Tweet,,,Colombia,city,"Bogotá, D.C., Colombia","Bogotá, D.C.",Sun May 10 18:33:35 COT 2020,es,FALSE,,,,,,,,,,,
@danielapr94,@danielapr94,"<[2020-05-10T23:33:40.139Z, 2020-05-10T23:36:43.957Z, 2020-05-10T23:37:19.125Z, 2020-05-10T23:37:33.913Z]>",User,,,,,,,Wed Oct 07 14:09:13 COT 2009,,,,,,http://pbs.twimg.com/profile_images/1252626831792054275/QC55bpTP_bigger.jpg,373,209,Daniela Parra,,,,
1259627704275664897,Rappi é o pior aplicativo que tem péssimo serviço 🙄,<[2020-05-10T23:33:47.219Z]>,Tweet,,,,,,,Sun May 10 18:33:42 COT 2020,pt,FALSE,,,,,,,,,,,
@davidalves88,@davidalves88,<[2020-05-10T23:33:47.219Z]>,User,,,,,,,Sat Jun 07 15:07:02 COT 2014,,,,"Por isso não tema, pois estou com você; não tenha medo, pois sou o seu Deus. Eu o fortalecerei e o ajudarei. 🙏🏽",,http://pbs.twimg.com/profile_images/1253507884874375169/StVnhuAy_bigger.jpg,486,592,𝔍𝔬𝔨𝔢𝔯 🃏✠,Davi Lucca ❤  15/02/2016,,,
1259627719433871360,RT @_katt_mo: los que pidieron comida por #Rappi el día de hoy https://t.co/g6HEz5ePfz,<[2020-05-10T23:33:50.912Z]>,Tweet,,,,,,,Sun May 10 18:33:45 COT 2020,es,FALSE,,,,,,,,,,,
1259627729206620162,@sicsuper,<[2020-05-10T23:33:53.467Z]>,Tweet,,,,,,,Sun May 10 18:33:48 COT 2020,und,FALSE,https://twitter.com/elretweet123/status/1259566499007795206,,,,,,,,,,
1259627738719293441,RT @laliiiiinnnnnn: @DonBarbado @IVANSERRANOAL Hace ya casi un año @rappi despidió a casi todos sus empleados de atención al cliente por no…,<[2020-05-10T23:33:55.435Z]>,Tweet,,,,,,,Sun May 10 18:33:50 COT 2020,es,FALSE,,,,,,,,,,,
1259627756465328129,"Colapso de  #Rappi  es una clara muestra de lo permeado del patriarcado en la labores de la cocina. Fuese el día del padre no pasaría.

Al tiempo de ser muestra de clasismo y egoísmo burgués. 

No sé porqué retumba de nuevo el odio de clase.",<[2020-05-10T23:33:59.839Z]>,Tweet,,,,,,,Sun May 10 18:33:54 COT 2020,es,FALSE,,,,,,,,,,,
1259627763247517698,"RT @_ladenombreraro: .@RappiColombia traté de hacer un pedido a La Lonchera, no se pudo, el pedido se canceló y TRES HORAS después me llega…",<[2020-05-10T23:34:01.272Z]>,Tweet,,,,,,,Sun May 10 18:33:56 COT 2020,es,FALSE,,,,,,,,,,,
@ivanshow78,@ivanshow78,<[2020-05-10T23:34:01.272Z]>,User,,,,,,,Wed Dec 23 19:13:48 COT 2009,,,,"LOADING... ████████]99% 
Situación sentimental:
No gracias, estoy mirando,
Publicista
▶•─── 08:37",,http://pbs.twimg.com/profile_images/1233930024987824129/hA4TIwjj_bigger.jpg,505,693,💙🤘Iván Pinzón🤘💙🚴😸,C-53,,,
1259627766905032705,@rebel_gal94 Tipo Naty de rappi ?,<[2020-05-10T23:34:02.167Z]>,Tweet,,,,,,,Sun May 10 18:33:57 COT 2020,pt,FALSE,,,,,,,,,,,
@rebel_gal94,@rebel_gal94,<[2020-05-10T23:34:02.167Z]>,User,,,,,,,,,,,,,,,,,,,,
1259627767005618178,"#sismo Atención: sismo con magnitud de 4.2 grados y 35 Km de profundidad fue registrado a las 18:09 de este domingo 10 de mayo en suroccidente colombiano (Timbiquí, departamento del Cauca) #Rappi #Temblor Fuente: Servicio Geológico Colombiano.",<[2020-05-10T23:34:06.897Z]>,Tweet,,,,,,,Sun May 10 18:33:57 COT 2020,es,FALSE,,,,,,,,,,,
#sismo,#sismo,<[2020-05-10T23:34:06.897Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,
#temblor,#temblor,<[2020-05-10T23:34:06.897Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,
1259627821028212738,RT @peludamaravilla: Qué delicia! Covid-19 a domicilio! #Rappi cero normas de bioseguridad! https://t.co/oZ2BQ2roxk,<[2020-05-10T23:34:15.072Z]>,Tweet,,,,,,,Sun May 10 18:34:09 COT 2020,es,FALSE,,,,,,,,,,,
@johanvaldes_e,@johanvaldes_e,<[2020-05-10T23:34:15.072Z]>,User,,,,,,,Tue Aug 24 23:02:24 COT 2010,,,,∆RQUIT€CT□🇵🇷B/quiller○🥁🎹 Y Oye la Conga y el Timbal y la Campana Mamá🎶 🙏🏼Apóyate en Dios y prevalecerás.2crón @JuniorClubSA @FCBarcelona 🎻SALSOMANO🎷,,http://pbs.twimg.com/profile_images/1257495687236812800/HK4_uuFX_bigger.jpg,3525,347,∆RKIT€CT🏚S∆lS∆🎷🔝 #QuedateEnCasa🏠⁴⁰tena,"Bogotá, D.C., Colombia",,,
1259627826455724032,"Si un #DíaDeLaMadre normal, los restaurantes colapsan, era más que lógico que lo mismo pasara hoy con la aplicación de #Rappi https://t.co/LXhdgWZUwI","<[2020-05-10T23:34:16.690Z, 2020-05-10T23:41:55.796Z]>",Tweet,,,,,,,Sun May 10 18:34:11 COT 2020,es,FALSE,,,,,,,,,,,
@fredyavilam,@fredyavilam,"<[2020-05-10T23:34:16.690Z, 2020-05-10T23:41:55.796Z]>",User,,,,,,,Thu Apr 07 16:27:45 COT 2011,,,,,,http://pbs.twimg.com/profile_images/1258986042406973441/7Vdb8QUE_bigger.jpg,2363,4145,Fredy Ávila Molina,De Bogotá D.C. Colombia,,,
http://pbs.twimg.com/tweet_video_thumb/EXsY05SX0AAnegA.jpg,http://pbs.twimg.com/tweet_video_thumb/EXsY05SX0AAnegA.jpg,"<[2020-05-10T23:34:16.690Z, 2020-05-10T23:41:55.796Z]>",Media,,,,,,,,,,,,,,,,,,,,
1259627847074881542,"¿Y qué esperaban que sucediera?. A ver, maricas.",<[2020-05-10T23:34:21.325Z]>,Tweet,,,,,,,Sun May 10 18:34:16 COT 2020,es,FALSE,https://twitter.com/Citytv/status/1259611712417906688,,,,,,,,,,
@lfernando_wf,@lfernando_wf,<[2020-05-10T23:34:21.325Z]>,User,,,,,,,Sat Jan 29 16:08:24 COT 2011,,,,"2600 metros más cerca de las estrellas. RN 40. RT a lo que marca, Deportivo Cali, AC Milan, Raja Club Athletic (el de Casablanca)

¡¡VIVA LA UN!!",,http://pbs.twimg.com/profile_images/1224967323519475712/P8Y0fl_Y_bigger.jpg,192,436,"L. Fernando 😂😐👀, 🤦🏻‍♂️",Bogotá-Tolima-Valle del Cauca,,,
1259627864430915586,"Alguien tiene una cuenta de telecentro wifi para pasarme? tengo familiares q trabajan con rappi ya q en estan pasando por una situacion economica y no tienen internet, seria de gran ayuda",<[2020-05-10T23:34:25.489Z]>,Tweet,,,,,,,Sun May 10 18:34:20 COT 2020,es,FALSE,,,,,,,,,,,
@negramambaa,@negramambaa,<[2020-05-10T23:34:25.489Z]>,User,,,,,,,Thu Jun 14 20:06:20 COT 2012,,,,"SinFiltro 
23
 libriana
 Fb: Cami Mamba
 Ig: xcaamiqueenx 
Malabarista",,http://pbs.twimg.com/profile_images/1251730901811245058/BPJK_3ef_bigger.jpg,578,795,Mamba.negra,,,,
1259627875310940160,@sicsuper,<[2020-05-10T23:34:29.098Z]>,Tweet,,,,,,,Sun May 10 18:34:22 COT 2020,und,FALSE,https://twitter.com/dvdcamus/status/1259530609606656000,,,,,,,,,,
1259530609606656000,"Esta es la distancia social de los repartidores, quien controla este tipo de delivery?? #Rappi https://t.co/UPwpbG9hTX",<[2020-05-10T23:34:29.098Z]>,Tweet,,,Chile,city,"Santiago, Chile",Santiago,Sun May 10 12:07:52 COT 2020,es,FALSE,,,,,,,,,,,
@dvdcamus,@dvdcamus,<[2020-05-10T23:34:29.098Z]>,User,,,,,,,Sun Jun 21 15:21:02 COT 2009,,,,,,http://pbs.twimg.com/profile_images/1240576936050638850/F0ZOsD28_bigger.jpg,185,107, David Camus,"Santiago, Chile",,,
http://pbs.twimg.com/media/EXrAZ-bWAAAOWgC.jpg,http://pbs.twimg.com/media/EXrAZ-bWAAAOWgC.jpg,<[2020-05-10T23:34:29.098Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259627872244899846,Será que #Rappi paga ingeniero de sistemas por horas?,<[2020-05-10T23:34:29.108Z]>,Tweet,,,,,,,Sun May 10 18:34:22 COT 2020,es,FALSE,,,,,,,,,,,
1259627921699942401,Ya voy a calmarme con el odio a rappi 🤭,<[2020-05-10T23:34:39.142Z]>,Tweet,,,,,,,Sun May 10 18:34:33 COT 2020,es,FALSE,,,,,,,,,,,
1259627927450406915,RT @catarnico: Más maricas ustedes que dejan en manos de Rappi el almuerzo de sus mamás.,<[2020-05-10T23:34:40.581Z]>,Tweet,,,,,,,Sun May 10 18:34:35 COT 2020,es,FALSE,,,,,,,,,,,
@diananinom,@diananinom,<[2020-05-10T23:34:40.581Z]>,User,,,,,,,Fri Dec 02 12:52:07 COT 2011,,,,Ama y ensancha el alma. ☤ 🌚🍅🐢🦔🍀🔮🐶🏊🏻‍♀️👁✋🏼🐽☮️🌳👩🏼‍⚕️🧘🏼‍♀️🇨🇴🍪🍩🍌9️⃣🦁👽🛸🎭✨🗿👣 twenty.stickers,,http://pbs.twimg.com/profile_images/1254509309385457667/leDlP_Zl_bigger.jpg,363,957,Diana Margarita Niño,"Bogotá, DC, Colombia",,,
1259627935419564033,RT @GorilaNerdy: Como decirle así a rappi que no. 😋 hoy comemos unos pinches takos. Hahahaha pasado de langa. https://t.co/qjybqsmzxo,<[2020-05-10T23:34:42.420Z]>,Tweet,,,,,,,Sun May 10 18:34:37 COT 2020,es,FALSE,,,,,,,,,,,
@13atk23,@13atk23,<[2020-05-10T23:34:42.420Z]>,User,,,,,,,Sun Jan 29 14:34:04 COT 2012,,,,"It's sadistic, it's pathetic, so simplistic, it's poetic, it's ironic, so psychotic I looked my demons own advice.",,http://pbs.twimg.com/profile_images/1136084999680270337/7I1bjqGJ_bigger.jpg,297,125,"Jibkai, ATK, JT, Ecore, Axud, Akar y Alek 🏳️‍🌈",México,,,
1259627944898711553,"@TrevorBelmonnt @RappiColombia Yo ya no confío en domiciliarios. No son son los de Rappi. Mientras no seamos honrados y educados, no importa para qué empresa trabajemos si vamos por la vida con la maldad en el pensamiento.",<[2020-05-10T23:34:44.644Z]>,Tweet,,,,,,,Sun May 10 18:34:39 COT 2020,es,FALSE,,,,,,,,,,,
@steeven_hyde,@steeven_hyde,"<[2020-05-10T23:34:44.644Z, 2020-05-10T23:37:49.041Z]>",User,,,,,,,Mon Jun 27 21:43:17 COT 2011,,,,"Hago periodismo empírico. Amo la política honesta, Actúo, soy activista, Animalista, Bisexual 💛 Fútbol, Irreverente, Unapologetic e Impredecible. 31 años.",,http://pbs.twimg.com/profile_images/1197774618741923840/Yrkvn08Y_bigger.jpg,155,915,Steeven Hyde,"Bogotá, D.C., Colombia",,,
@trevorbelmonnt,@trevorbelmonnt,<[2020-05-10T23:34:44.644Z]>,User,,,,,,,,,,,,,,,,,,,,
1259627964913848320,"RT @RomarioQR: Se entiende que tengas rabia porque tu pedido de #Rappi no llegó a tiempo, pero no puedes tratar como una basura al muchacho…",<[2020-05-10T23:34:49.946Z]>,Tweet,,,,,,,Sun May 10 18:34:44 COT 2020,es,FALSE,,,,,,,,,,,
@mesc75,@mesc75,<[2020-05-10T23:34:49.946Z]>,User,,,,,,,Thu Mar 31 12:22:22 COT 2011,,,,"magister en Educación Infantil, orgullosamente Uninorte,
escribo cuentos para niños
creo en el derecho de los animales y la protección ambiental",,http://pbs.twimg.com/profile_images/2952364036/5abd4860d58637f1c3111558d237e0dd_bigger.jpeg,633,368,maria e schoonewolff,Barranquilla ,,,
1259627997562273804,"RT @_bembacolora: Te quedaste esperando el almuerzo por #Rappi o Uber eats en Día de la madre, Esperancita? Más vale que aprendas a cocinar…",<[2020-05-10T23:34:57.260Z]>,Tweet,,,,,,,Sun May 10 18:34:52 COT 2020,es,FALSE,,,,,,,,,,,
@xbuhoygatox,@xbuhoygatox,<[2020-05-10T23:34:57.260Z]>,User,,,,,,,Fri Oct 14 13:50:59 COT 2011,,,,"Kevin Andres Puertas🎧

Cómo explicarte lo que escribo, lo
mío es intuitivo, como el pájaro que canta sin tener motivo..🎵🎵",,http://pbs.twimg.com/profile_images/1086475338564157440/MVNMWSeg_bigger.jpg,527,1013,ＦＯＲＥＮＩＸ,"Bogotá, D.C., Colombia",,,
1259628009713217538,@sicsuper,<[2020-05-10T23:35:00.132Z]>,Tweet,,,,,,,Sun May 10 18:34:54 COT 2020,und,FALSE,https://twitter.com/Adefesio17/status/1259285816649662466,,,,,,,,,,
1259285816649662466,"#Rappi donde uno vaya en la ciudad de Bogotá ve el mismo patrón, rappi trata sus asociados como gamines, tirados en el piso la mayoría mal vestidos, ocupando espacio público. @RappiColombia @ClaudiaLopez https://t.co/m8bfThglOx",<[2020-05-10T23:35:00.134Z]>,Tweet,,,,,,,Sat May 09 19:55:09 COT 2020,es,FALSE,,,,,,,,,,,
@adefesio17,@adefesio17,"<[2020-05-10T23:35:00.134Z, 2020-05-10T23:35:28.240Z]>",User,,,,,,,Wed Nov 27 18:43:16 COT 2019,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,10,1,Adefesio,,,,
http://pbs.twimg.com/media/EXnhwlrWoAAEnLv.jpg,http://pbs.twimg.com/media/EXnhwlrWoAAEnLv.jpg,<[2020-05-10T23:35:00.134Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259628019691421697,RT @_katt_mo: los que pidieron comida por #Rappi el día de hoy https://t.co/g6HEz5ePfz,<[2020-05-10T23:35:02.484Z]>,Tweet,,,,,,,Sun May 10 18:34:57 COT 2020,es,FALSE,,,,,,,,,,,
@angelus55555,@angelus55555,<[2020-05-10T23:35:02.484Z]>,User,,,,,,,Fri May 25 10:26:49 COT 2018,,,,,,http://pbs.twimg.com/profile_images/1000193616617320448/KvYjog-c_bigger.jpg,24,3,Angelus,,,,
1259628021365039106,Esa Air Fryer si es una muy buena inversión carajo! :) #Rappi,<[2020-05-10T23:35:02.800Z]>,Tweet,,,,,,,Sun May 10 18:34:57 COT 2020,es,FALSE,,,,,,,,,,,
@byandreking,@byandreking,"<[2020-05-10T23:35:02.800Z, 2020-05-10T23:37:05.684Z]>",User,,,,,,,Thu Oct 15 22:44:07 COT 2009,,,,"André King ♕ ‏
Soy más valiente de lo que creen, más fuerte de lo que parezco, y más inteligente de lo que piensan!",,http://pbs.twimg.com/profile_images/1254450558859128833/VmPL_oGt_bigger.jpg,120,148,André King ♕ ‏,"Medellín, Colombia",,,
1259628030844166145,RT @hyperconectado: Con permiso. Los que no usamos #rappi  vamos a tomar una siesta no sin antes disfrutar un postre. En mi caso llegó porq…,<[2020-05-10T23:35:06.410Z]>,Tweet,,,,,,,Sun May 10 18:34:59 COT 2020,es,FALSE,,,,,,,,,,,
@sagarcia17,@sagarcia17,<[2020-05-10T23:35:06.410Z]>,User,,,,,,,Wed Jun 23 20:58:05 COT 2010,,,,"I sold my Bed, But not my Stereo",,http://pbs.twimg.com/profile_images/517392999446487040/8Q2hPRDZ_bigger.jpeg,1713,1260,Santiago GE,,,,
1259628035931848704,@fefernandezt @RappiColombia El problema de Rappi siempre será la falta de soporte.,<[2020-05-10T23:35:06.410Z]>,Tweet,,,,,,,Sun May 10 18:35:01 COT 2020,es,FALSE,,,,,,,,,,,
@fefernandezt,@fefernandezt,<[2020-05-10T23:35:06.410Z]>,User,,,,,,,,,,,,,,,,,,,,
1259628058333634560,Decidieron tirar lujo con Rappi y comen empanada en la esquina. El clasismo colombiano.,<[2020-05-10T23:35:11.701Z]>,Tweet,,,,,,,Sun May 10 18:35:06 COT 2020,es,FALSE,,,,,,,,,,,
@rplatanera,@rplatanera,<[2020-05-10T23:35:11.701Z]>,User,,,,,,,Tue Jul 17 15:03:27 COT 2018,,,,,,http://pbs.twimg.com/profile_images/1019436464902418434/XiNaykuu_bigger.jpg,203,47,República Platanera,"Puerto Colombia, Colombia",,,
1259628069943414790,"toma danada
Código Rappi => 82q38640354
cupom ifood => EE6HZ487AL
R$ 10 Picpay -> HJSW1Z https://t.co/kODLeqzlaR",<[2020-05-10T23:35:14.664Z]>,Tweet,,,,,,,Sun May 10 18:35:09 COT 2020,sl,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsZDdqXgAM9H56.jpg,http://pbs.twimg.com/media/EXsZDdqXgAM9H56.jpg,<[2020-05-10T23:35:14.664Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259628082266279936,"CUPONS DE DESCONTO
RAPPI
hrp32015999 - 150 em frete grátis + 20R$

RECARGAPAY:
matr698 - Ganhe 10 reais para pagar boleto ou recarga.

IFOOD:
P8N9N9SMWB - 20 reais no seu primeiro pedido

99 CUPOM
BR6E2332 - Ganhe 15 reais na sua corrida.

Uber - vx453h
LINKS NO PERFIL https://t.co/EN4k4VrUOR",<[2020-05-10T23:35:17.404Z]>,Tweet,,,,,,,Sun May 10 18:35:12 COT 2020,pt,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsZELoWsAAm27b.jpg,http://pbs.twimg.com/media/EXsZELoWsAAm27b.jpg,<[2020-05-10T23:35:17.404Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259628082408968192,"CUPONS DE DESCONTO
RAPPI
hrp32015999 - 150 em frete grátis + 20R$

RECARGAPAY:
matr698 - Ganhe 10 reais para pagar boleto ou recarga.

IFOOD:
P8N9N9SMWB - 20 reais no seu primeiro pedido

99 CUPOM
BR6E2332 - Ganhe 15 reais na sua corrida.

Uber - vx453h
LINKS NO PERFIL https://t.co/aL8di62uXD",<[2020-05-10T23:35:18.975Z]>,Tweet,,,,,,,Sun May 10 18:35:12 COT 2020,pt,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsZELcXgAYX-X7.jpg,http://pbs.twimg.com/media/EXsZELcXgAYX-X7.jpg,<[2020-05-10T23:35:18.975Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259628089203621903,"RT @_bembacolora: Te quedaste esperando el almuerzo por #Rappi o Uber eats en Día de la madre, Esperancita? Más vale que aprendas a cocinar…",<[2020-05-10T23:35:18.999Z]>,Tweet,,,,,,,Sun May 10 18:35:13 COT 2020,es,FALSE,,,,,,,,,,,
@frankvalencia_,@frankvalencia_,<[2020-05-10T23:35:18.999Z]>,User,,,,,,,Fri Oct 21 18:40:51 COT 2011,,,,"El mundo es cruel y la vida es bella. :)
UES 📚 Contaduría pública ☕😴 KTQ- 🇸🇻",,http://pbs.twimg.com/profile_images/1227638323155537920/ymNUS3Jm_bigger.jpg,454,490,Franklin,El Salvador,,,
1259628093653651456,Tengo que planear como hacer que rappi le traiga 4 carros de mercadería a mis papás.Ademas se la dejen lavadas con cloro. Tb tengo que ver que la salcobrand les deje los remedios ordenados con horario. Para no viajar más digo no? https://t.co/TMVa8cwYWz,<[2020-05-10T23:35:20.299Z]>,Tweet,,,,,,,Sun May 10 18:35:14 COT 2020,es,FALSE,,,,,,,,,,,
http://pbs.twimg.com/media/EXsZCOVUwAIGfDq.jpg,http://pbs.twimg.com/media/EXsZCOVUwAIGfDq.jpg,<[2020-05-10T23:35:20.299Z]>,Media,,,,,,,,,,,,,,,,,,,,
http://pbs.twimg.com/media/EXsZDbpVAAAJ9Aj.jpg,http://pbs.twimg.com/media/EXsZDbpVAAAJ9Aj.jpg,<[2020-05-10T23:35:20.299Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259628111836188674,"RT @RomarioQR: Se entiende que tengas rabia porque tu pedido de #Rappi no llegó a tiempo, pero no puedes tratar como una basura al muchacho…",<[2020-05-10T23:35:25.114Z]>,Tweet,,,,,,,Sun May 10 18:35:19 COT 2020,es,FALSE,,,,,,,,,,,
@bitchlasagna26,@bitchlasagna26,<[2020-05-10T23:35:25.114Z]>,User,,,,,,,Fri Jan 03 21:16:36 COT 2020,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,244,16,Neya Darring 💚,,,,
1259628120031875073,RT @dianalunareja: Rappi es una mierda por muchos motivos pero es que misamores qué esperaban pidiendo domicilio de madres así de última ho…,<[2020-05-10T23:35:26.651Z]>,Tweet,,,,,,,Sun May 10 18:35:21 COT 2020,es,FALSE,,,,,,,,,,,
@alexitosrv,@alexitosrv,<[2020-05-10T23:35:26.651Z]>,User,,,,,,,Sat Jul 03 00:34:57 COT 2010,,,,http://Comp.Sc. Eng. - Sysadmin - Developer - Colombian Pro Social Justice - Medicine - F1,,http://pbs.twimg.com/profile_images/1055852120463888384/yW4ZboWh_bigger.jpg,4740,909,Alex. S.,"Bogota, Colombia",,,
1259628127912951815,@sicsuper,<[2020-05-10T23:35:28.240Z]>,Tweet,,,,,,,Sun May 10 18:35:23 COT 2020,und,FALSE,https://twitter.com/Adefesio17/status/1259282864757264384,,,,,,,,,,
1259282864757264384,"Dicen ""pidamos comida a domicilio para cuidarnos del virus"" los domiciliarios de 
@RappiColombia
 sin tapabocas, tirados en el piso, no respetan distancia minima. En barriocedritos #Rappi #rappicreditos https://t.co/Al11bixUIm",<[2020-05-10T23:35:28.240Z]>,Tweet,,,,,,,Sat May 09 19:43:25 COT 2020,es,FALSE,,,,,,,,,,,
#rappicreditos,#rappicreditos,<[2020-05-10T23:35:28.240Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,
http://pbs.twimg.com/media/EXnfD3XWoAIlWT6.jpg,http://pbs.twimg.com/media/EXnfD3XWoAIlWT6.jpg,<[2020-05-10T23:35:28.240Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259628144966930436,"@dianalunareja Yo pedí desayuno desde la semana pasada, no por rappi, llegó a las 12:30 https://t.co/onIJA0dqGZ",<[2020-05-10T23:35:32.372Z]>,Tweet,,,,,,,Sun May 10 18:35:27 COT 2020,es,FALSE,,,,,,,,,,,
@jaruska____,@jaruska____,<[2020-05-10T23:35:32.372Z]>,User,,,,,,,Sat May 26 23:27:32 COT 2018,,,,Con un sueño permanente..(sin el un). De sonrisa frágil.,,http://pbs.twimg.com/profile_images/1120015281487785984/IsPVmVth_bigger.jpg,221,16,Diana,,,,
http://pbs.twimg.com/tweet_video_thumb/EXsZHf2WsAAgnUH.jpg,http://pbs.twimg.com/tweet_video_thumb/EXsZHf2WsAAgnUH.jpg,<[2020-05-10T23:35:32.372Z]>,Media,,,,,,,,,,,,,,,,,,,,
1259628163208011776,RT @hyperconectado: Leyendo las quejas sobre #Rappi.  😂 https://t.co/2DBI4xYsCV,<[2020-05-10T23:35:36.682Z]>,Tweet,,,,,,,Sun May 10 18:35:31 COT 2020,es,TRUE,,,,,,,,,,,
@alebenavi,@alebenavi,<[2020-05-10T23:35:36.682Z]>,User,,,,,,,Tue Dec 24 14:59:27 COT 2019,,,,Hi strangers 🌝,,http://pbs.twimg.com/profile_images/1246911725187801088/VGnBSziw_bigger.jpg,128,16,alebenavi,"Bogotá, D.C., Colombia",,,
1259628171785392130,RT @MONYRODRIGUEZOF: Señores @RappiColombia ayer me enviaron unas flores! No sabía quién pues no tenía nota. Hoy me preguntaron si las habí…,<[2020-05-10T23:35:38.833Z]>,Tweet,,,,,,,Sun May 10 18:35:33 COT 2020,es,FALSE,,,,,,,,,,,
@mmonicagonca,@mmonicagonca,<[2020-05-10T23:35:38.833Z]>,User,,,,,,,Mon Nov 26 15:14:54 COT 2012,,,,"No hay como la gente de pueblo, somos gente sabrosa y descomplicada!  Bosconia Cesar🏘️,Valduparense de❤
😍🍫🤤,Una costeñita en Bogotá🐧,1.70m.",,http://pbs.twimg.com/profile_images/1212436851203686403/O61GwLzj_bigger.jpg,2554,1802,María Mónica 🇨🇴,"Bogotá, D.C., Colombia",,,
1259628213086683138,@ffacman Por dios te lo mando por rappi o de una patada en el culo abonas en efectivo o tarjeta entrega segura sin contacto lo dejamos en la puerta de tu casa,<[2020-05-10T23:35:48.567Z]>,Tweet,,,,,,,Sun May 10 18:35:43 COT 2020,es,FALSE,,,,,,,,,,,
@salwagus,@salwagus,<[2020-05-10T23:35:48.567Z]>,User,,,,,,,Thu Feb 01 17:54:31 COT 2018,,,,vivo harto,,http://pbs.twimg.com/profile_images/1256003778580557824/IW6oZEfB_bigger.jpg,261,4198,Salu,,,,
@ffacman,@ffacman,<[2020-05-10T23:35:48.567Z]>,User,,,,,,,,,,,,,,,,,,,,
1259628227510886401,"NUEVO CUPON RAPPI

CUPON RAPPI : nicon446 (1500 pesos en envíos)

Para cuenta nueva.

#glovo #rappi #cupones #cuponespedidosya #arg #comida",<[2020-05-10T23:35:52.053Z]>,Tweet,,,,,,,Sun May 10 18:35:46 COT 2020,es,FALSE,,,,,,,,,,,
@cupones20,@cupones20,<[2020-05-10T23:35:52.053Z]>,User,,,,,,,Wed Mar 04 11:19:26 COT 2020,,,,CUPONES DE DESCUENTO ARGENTINA!,,http://pbs.twimg.com/profile_images/1235238894062489600/FAegLkY4_bigger.jpg,0,25,Cupones pedidosya,,,,
#cupones,#cupones,<[2020-05-10T23:35:52.053Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,
#cuponespedidosya,#cuponespedidosya,<[2020-05-10T23:35:52.053Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,
